,source,values,pvalues,target,source cell type,target cell type,CT
4412,ADO,0.04216316662517921,0.0,ADORA2B,Endothelial,Microglia,22
4416,NTN1,0.06993009505688019,0.027,TRIO,Endothelial,Microglia,22
4536,PI16,0.05619553616797587,0.0,MFAP3L,Endothelial,Microglia,22
350,EFNB2,0.13391859588237146,0.0,EPHA4,Endothelial,Oligodendrocytes,22
351,FGFR3,0.08530798611255029,0.0,EPHA4,Endothelial,Oligodendrocytes,22
815,IGF2,0.25633578038682325,0.0,IGF1R,Endothelial,Oligodendrocytes,22
832,VEGFC,0.13888718298544267,0.0,IGF1R,Endothelial,Oligodendrocytes,22
839,DCN,0.13431354238559584,0.0,IGF1R,Endothelial,Oligodendrocytes,22
878,PTN,1.6345507239322468,0.0,SDC3,Endothelial,Oligodendrocytes,22
981,PTN,1.6657791681471705,0.0,PTPRZ1,Endothelial,Oligodendrocytes,22
1247,EFNB2,0.27731323683286435,0.0,EPHB1,Endothelial,Oligodendrocytes,22
1880,VEGFC,0.07374891069932626,0.0,FLT1,Endothelial,Oligodendrocytes,22
2040,VIP,0.03375847960307157,0.999,F3,Endothelial,Oligodendrocytes,22
2075,CXCL1,0.02890813971149834,0.0,CX3CR1,Endothelial,Oligodendrocytes,22
2078,CX3CL1,0.08133237954440625,0.0,CX3CR1,Endothelial,Oligodendrocytes,22
2079,PF4,0.04533023225355061,0.0,CX3CR1,Endothelial,Oligodendrocytes,22
2229,WNT5A,0.05355208057487185,0.0,FZD7,Endothelial,Oligodendrocytes,22
2361,TNFSF10,0.17971404414664913,0.0,PIK3R3,Endothelial,Oligodendrocytes,22
2365,HBEGF,0.40011262517463375,0.0,PIK3R3,Endothelial,Oligodendrocytes,22
2693,WNT5A,0.10323164831887889,1.0,RORA,Endothelial,Oligodendrocytes,22
2893,DPP4,0.061057532457941835,0.06,CXCL12,Endothelial,Oligodendrocytes,22
2900,VTN,1.8417233501960124,0.0,HSP90AA1,Endothelial,Oligodendrocytes,22
3064,AGT,0.0982003833238895,1.0,PLCB1,Endothelial,Oligodendrocytes,22
3066,EDN1,0.32162135625974486,0.0,PLCB1,Endothelial,Oligodendrocytes,22
3082,AGT,0.19045316194330816,0.974,SGK1,Endothelial,Oligodendrocytes,22
3108,ACE2,0.1128146564076235,1.0,AGT,Endothelial,Oligodendrocytes,22
3113,EFNB2,0.08603674074082257,0.0,RHBDL2,Endothelial,Oligodendrocytes,22
3424,NTN1,0.23344212119013835,0.0,FYN,Endothelial,Oligodendrocytes,22
3719,NODAL,0.050602105102969176,0.0,ACVR2A,Endothelial,Oligodendrocytes,22
3773,TGFB2,0.3522034893760751,0.0,PLAT,Endothelial,Oligodendrocytes,22
3852,EFNB2,0.08538749163472281,0.023,GRM5,Endothelial,Oligodendrocytes,22
3860,PTN,1.6202971018407315,0.0,PTPRB,Endothelial,Oligodendrocytes,22
3876,EDN1,0.301309473833731,0.0,EDNRB,Endothelial,Oligodendrocytes,22
3877,EDN3,0.2547316635239037,0.0,EDNRB,Endothelial,Oligodendrocytes,22
3885,VEGFC,0.07308194790608608,0.002,NRP2,Endothelial,Oligodendrocytes,22
3892,SEMA3G,0.18127485629744255,0.0,NRP2,Endothelial,Oligodendrocytes,22
3896,FGFR3,0.09500247493399915,0.0,LRRTM2,Endothelial,Oligodendrocytes,22
3935,BCAN,0.04686514447432953,0.871,NRCAM,Endothelial,Oligodendrocytes,22
4023,VIP,0.05655015058638085,0.978,RAMP1,Endothelial,Oligodendrocytes,22
4030,AVP,0.10447477722274406,1.0,ADCYAP1R1,Endothelial,Oligodendrocytes,22
4032,VIP,0.03680810095476253,0.998,ADCYAP1R1,Endothelial,Oligodendrocytes,22
4231,NTS,0.0595377915091949,0.028,NTSR2,Endothelial,Oligodendrocytes,22
4339,VWF,0.24654907856423122,0.0,GP1BB,Endothelial,Oligodendrocytes,22
4415,NTN1,0.07020860643777654,0.0,DSCAM,Endothelial,Oligodendrocytes,22
4416,NTN1,0.1078147955402568,0.0,TRIO,Endothelial,Oligodendrocytes,22
393,NTS,0.21228982891272943,0.0,GRIA1,Endothelial,Neurons2,22
483,VEGFC,0.3274476226131172,0.0,PRKCA,Endothelial,Neurons2,22
815,IGF2,0.3084476218606854,0.0,IGF1R,Endothelial,Neurons2,22
832,VEGFC,0.1909990244593049,0.0,IGF1R,Endothelial,Neurons2,22
839,DCN,0.18642538385945803,0.0,IGF1R,Endothelial,Neurons2,22
981,PTN,1.644170397525826,0.0,PTPRZ1,Endothelial,Neurons2,22
1205,EFNB2,0.09346693680650488,0.0,GRM1,Endothelial,Neurons2,22
1247,EFNB2,0.13453732845901523,0.0,EPHB1,Endothelial,Neurons2,22
1254,VTN,0.6317817114466399,0.0,ITGB8,Endothelial,Neurons2,22
1255,VWF,0.30102512186258723,0.0,ITGB8,Endothelial,Neurons2,22
1257,SPP1,0.10662670379370143,0.0,ITGB8,Endothelial,Neurons2,22
1262,LAMB1,0.10836685450613191,0.0,ITGB8,Endothelial,Neurons2,22
1610,FGFR3,0.03257525428246284,0.101,NOS3,Endothelial,Neurons2,22
1613,AGT,0.06698211575906302,1.0,NOS3,Endothelial,Neurons2,22
1615,VEGFC,0.07082747942816044,0.0,NOS3,Endothelial,Neurons2,22
1617,VIP,0.03205187930773522,0.998,NOS3,Endothelial,Neurons2,22
1618,NTN1,0.06494646291296506,0.0,NOS3,Endothelial,Neurons2,22
1745,EDN1,0.38615429485696795,0.0,AR,Endothelial,Neurons2,22
1746,VIP,0.1278030854697848,0.464,AR,Endothelial,Neurons2,22
1880,VEGFC,0.07096537803059694,0.0,FLT1,Endothelial,Neurons2,22
2099,WNT5A,0.07788186361725183,0.0,LRP6,Endothelial,Neurons2,22
2113,APOE,1.0435025050276026,0.458,LRP6,Endothelial,Neurons2,22
2116,DKK2,0.09158166935379358,0.0,LRP6,Endothelial,Neurons2,22
2123,WNT5A,0.06382080008919092,0.0,FZD8,Endothelial,Neurons2,22
2361,TNFSF10,0.3383421267699642,0.0,PIK3R3,Endothelial,Neurons2,22
2365,HBEGF,0.5587407077979488,0.0,PIK3R3,Endothelial,Neurons2,22
2511,VCAM1,0.10285874387038123,0.0,ITGA9,Endothelial,Neurons2,22
2512,SPP1,0.05224754107904803,0.0,ITGA9,Endothelial,Neurons2,22
2516,LAMB1,0.053987691791478505,0.0,ITGA9,Endothelial,Neurons2,22
2626,WNT5A,0.15392513606582106,0.0,NLK,Endothelial,Neurons2,22
2693,WNT5A,0.401648190029964,0.0,RORA,Endothelial,Neurons2,22
2768,SPP1,0.05060826925195984,0.0,MAP3K14,Endothelial,Neurons2,22
2835,FGFR3,0.03251522650615763,0.124,FGF9,Endothelial,Neurons2,22
2893,DPP4,0.15406097006820835,0.0,CXCL12,Endothelial,Neurons2,22
2900,VTN,2.0204760765080754,0.0,HSP90AA1,Endothelial,Neurons2,22
3108,ACE2,0.10144304719167886,1.0,AGT,Endothelial,Neurons2,22
3507,VEGFC,0.07042017938357961,0.0,ITGA9,Endothelial,Neurons2,22
3510,VTN,0.5774025487319865,0.0,ITGA9,Endothelial,Neurons2,22
3511,VWF,0.24664595914793383,0.0,ITGA9,Endothelial,Neurons2,22
3522,VEGFC,0.102130525780016,0.0,PRKCB,Endothelial,Neurons2,22
3539,TGFB2,0.2663408296317169,0.0,TGFBR1,Endothelial,Neurons2,22
3852,EFNB2,0.1453378309313323,0.0,GRM5,Endothelial,Neurons2,22
3876,EDN1,0.301250426407865,0.0,EDNRB,Endothelial,Neurons2,22
3877,EDN3,0.2546726160980377,0.0,EDNRB,Endothelial,Neurons2,22
3885,VEGFC,0.18631026778446952,0.0,NRP2,Endothelial,Neurons2,22
3892,SEMA3G,0.294503176175826,0.0,NRP2,Endothelial,Neurons2,22
3959,VTN,0.7633243698837985,0.0,ROCK1,Endothelial,Neurons2,22
3979,PTN,1.617978776244389,0.0,CDH10,Endothelial,Neurons2,22
3988,OXT,0.132354274141535,0.0,AVPR1A,Endothelial,Neurons2,22
3989,AVP,0.17033961567182823,1.0,AVPR1A,Endothelial,Neurons2,22
3990,VIP,0.1026729394038467,0.701,AVPR1A,Endothelial,Neurons2,22
4159,EDN1,0.34063541260691954,0.0,ADCY2,Endothelial,Neurons2,22
4199,APOE,1.0675747058248704,0.239,SCARB1,Endothelial,Neurons2,22
4231,NTS,0.04081909932080925,0.651,NTSR2,Endothelial,Neurons2,22
4339,VWF,0.26730175185372534,0.0,GP1BB,Endothelial,Neurons2,22
296,TYK2,0.06486020566336195,0.0,STAT3,Astrocytes,Ependymal,22
303,PDGFA,0.10170667401757767,1.0,STAT3,Astrocytes,Ependymal,22
314,AGT,1.6748411873988684,0.0,STAT3,Astrocytes,Ependymal,22
490,TLN1,0.16119828021719362,0.0,PIK3CA,Astrocytes,Ependymal,22
499,TYK2,0.11256471894122044,0.0,PIK3CA,Astrocytes,Ependymal,22
504,PDGFA,0.14941118729543618,0.914,PIK3CA,Astrocytes,Ependymal,22
524,AGT,1.7225457006767269,0.0,PIK3CA,Astrocytes,Ependymal,22
540,LAMC1,0.11711753809566397,0.0,PIK3CA,Astrocytes,Ependymal,22
564,TLN1,0.19869514187742576,0.0,ITGB1,Astrocytes,Ependymal,22
585,VCAN,0.1424577887240711,0.0,ITGB1,Astrocytes,Ependymal,22
592,LAMC1,0.15461439975589614,0.0,ITGB1,Astrocytes,Ependymal,22
593,LGALS3BP,0.156554022435062,0.0,ITGB1,Astrocytes,Ependymal,22
872,AGT,1.6487473753603674,0.0,PRKCD,Astrocytes,Ependymal,22
1090,LAMC1,0.03907296844810346,0.0,ITGA6,Astrocytes,Ependymal,22
1298,TYK2,0.060735985668369935,0.0,EIF2AK2,Astrocytes,Ependymal,22
1746,VIP,0.030046970044376432,1.0,AR,Astrocytes,Ependymal,22
1890,PDGFA,0.07511152361762455,1.0,VEGFA,Astrocytes,Ependymal,22
1894,VIP,0.03122864432737428,1.0,VEGFA,Astrocytes,Ependymal,22
2040,VIP,0.06541814573213656,0.962,F3,Astrocytes,Ependymal,22
2504,TLN1,0.08315371056963311,0.0,ITGA6,Astrocytes,Ependymal,22
2804,SNCA,0.023786903579685555,0.0,PSMB9,Astrocytes,Ependymal,22
2813,TYK2,0.04635249165258687,0.0,STAT6,Astrocytes,Ependymal,22
2818,BST2,0.039709497731879796,0.0,STAT6,Astrocytes,Ependymal,22
2892,SLIT2,0.04952374260147216,0.551,CXCL12,Astrocytes,Ependymal,22
2925,AGT,1.695028431528546,0.0,ADRA2A,Astrocytes,Ependymal,22
2934,MT-RNR2,2.1654168886584366,0.0,ADRA2A,Astrocytes,Ependymal,22
2936,GAL,0.10068441537629948,0.0,ADRA2A,Astrocytes,Ependymal,22
2942,NPY,0.08988107351075993,0.0,ADRA2A,Astrocytes,Ependymal,22
3064,AGT,1.6484878607106583,0.0,PLCB1,Astrocytes,Ependymal,22
3678,GDF10,0.14040927293805694,0.0,BMPR2,Astrocytes,Ependymal,22
26,IL15RA,0.07795002995963926,0.0,JAK2,Astrocytes,NG2,22
31,TLN1,0.36392178075238196,0.0,PIK3R1,Astrocytes,NG2,22
40,TYK2,0.3152882194764088,0.0,PIK3R1,Astrocytes,NG2,22
45,PDGFA,0.3521346878306245,0.0,PIK3R1,Astrocytes,NG2,22
65,AGT,1.9252692012119152,0.0,PIK3R1,Astrocytes,NG2,22
82,LAMC1,0.31984103863085234,0.0,PIK3R1,Astrocytes,NG2,22
807,SPARC,2.1481566415987237,0.0,ERBB3,Astrocytes,NG2,22
974,AGT,1.690192698414348,0.0,PRKCE,Astrocytes,NG2,22
977,SNCA,0.07418338769042317,0.0,PRKCE,Astrocytes,NG2,22
1564,PDGFA,1.276643559445255,0.0,PDGFRA,Astrocytes,NG2,22
1582,NRP1,1.3113435288077595,0.0,PDGFRA,Astrocytes,NG2,22
1746,VIP,0.029112057283954322,1.0,AR,Astrocytes,NG2,22
1873,PDGFA,0.0816366936074026,1.0,FLT1,Astrocytes,NG2,22
2115,CKLF,0.11266474485631,0.0,LRP6,Astrocytes,NG2,22
2303,JAG1,0.04967599793048126,0.0,CD46,Astrocytes,NG2,22
2417,FAS,0.04117733373933705,0.0,MAP2K3,Astrocytes,NG2,22
2829,TYK2,0.07390936011015162,0.0,IFNAR2,Astrocytes,NG2,22
2892,SLIT2,0.047004040778686806,0.613,CXCL12,Astrocytes,NG2,22
3428,TYK2,0.04918076662272672,0.0,GHR,Astrocytes,NG2,22
3733,GDF10,0.15254817668955983,0.0,BMPR1A,Astrocytes,NG2,22
3897,OXT,0.08819704625780325,0.0,SLC12A5,Astrocytes,NG2,22
3938,ALCAM,0.3825229061581322,0.0,CHL1,Astrocytes,NG2,22
4055,AVP,0.14472332963397713,1.0,PTH1R,Astrocytes,NG2,22
4057,VIP,0.03522216391190756,1.0,PTH1R,Astrocytes,NG2,22
451,PDGFA,0.2638946428950323,0.0,PDGFRB,Astrocytes,Endothelial,22
471,NRP1,0.2985946122575367,0.0,PDGFRB,Astrocytes,Endothelial,22
1053,SLIT2,0.04814878836790524,0.0,PLXNA1,Astrocytes,Endothelial,22
1058,NRP1,0.10772706959581022,0.001,PLXNA1,Astrocytes,Endothelial,22
1073,VIP,0.05699538472523488,0.959,PTGS2,Astrocytes,Endothelial,22
1593,FAS,0.040248159064047606,0.0,BCL2,Astrocytes,Endothelial,22
2040,VIP,0.0294627541251997,1.0,F3,Astrocytes,Endothelial,22
2374,SFRP5,0.20144314154269477,0.0,WNT5A,Astrocytes,Endothelial,22
2603,TLN1,0.08926285119671928,0.0,ITGA2B,Astrocytes,Endothelial,22
2617,LAMC1,0.04518210907518962,0.0,ITGA2B,Astrocytes,Endothelial,22
2667,AVP,0.15499140952434085,1.0,ADRB2,Astrocytes,Endothelial,22
2669,VIP,0.04549024380227127,0.985,ADRB2,Astrocytes,Endothelial,22
2671,NPY,0.057360278456026176,0.005,ADRB2,Astrocytes,Endothelial,22
3009,VIP,0.04968664157619276,0.982,DPP4,Astrocytes,Endothelial,22
3010,NPY,0.06155667622994767,0.002,DPP4,Astrocytes,Endothelial,22
3064,AGT,1.800026741997637,0.0,PLCB1,Astrocytes,Endothelial,22
3082,AGT,1.8018113885087148,0.0,SGK1,Astrocytes,Endothelial,22
3141,ALCAM,0.7691264660601741,0.0,NRP1,Astrocytes,Endothelial,22
3217,AGT,1.6608070475061611,0.0,SLC9A1,Astrocytes,Endothelial,22
3227,TYK2,0.060694217185794125,0.0,IL1R1,Astrocytes,Endothelial,22
3324,AGT,1.6626215031382816,0.0,EDNRA,Astrocytes,Endothelial,22
3524,SNCA,0.05873017954046872,0.0,PRKCB,Astrocytes,Endothelial,22
3638,TYK2,0.10363251126122357,0.0,PRKD2,Astrocytes,Endothelial,22
4103,AGT,1.7221693031502143,0.0,HDAC2,Astrocytes,Endothelial,22
4426,SNCA,0.0964021904427841,0.0,PSMD14,Astrocytes,Endothelial,22
490,TLN1,0.09393130547083273,0.004,PIK3CA,Astrocytes,Microglia,22
499,TYK2,0.045297744194859546,0.215,PIK3CA,Astrocytes,Microglia,22
504,PDGFA,0.08214421254907527,1.0,PIK3CA,Astrocytes,Microglia,22
524,AGT,1.655278725930366,0.0,PIK3CA,Astrocytes,Microglia,22
540,LAMC1,0.04985056334930307,0.122,PIK3CA,Astrocytes,Microglia,22
1003,LGI1,0.2307222563114816,0.0,RAF1,Astrocytes,Microglia,22
1073,VIP,0.1221666027736646,0.198,PTGS2,Astrocytes,Microglia,22
1368,TYK2,0.09164506764851083,0.0,PIK3CB,Astrocytes,Microglia,22
1383,TYK2,0.20439184617265774,0.0,PIK3CD,Astrocytes,Microglia,22
1441,FAS,0.13831173112794912,0.0,CHUK,Astrocytes,Microglia,22
1564,PDGFA,0.08378466732720671,1.0,PDGFRA,Astrocytes,Microglia,22
1582,NRP1,0.11848463668971113,0.904,PDGFRA,Astrocytes,Microglia,22
1873,PDGFA,0.08329217776436237,1.0,FLT1,Astrocytes,Microglia,22
1951,TYK2,0.43481653596939335,0.0,CCR5,Astrocytes,Microglia,22
2026,TYK2,1.0651611090263162,0.0,TNF,Astrocytes,Microglia,22
2299,AGT,1.6517922523250481,0.0,MAP3K7,Astrocytes,Microglia,22
2392,FAS,0.058291793756641175,0.0,MAP3K5,Astrocytes,Microglia,22
2417,FAS,0.13122384142063573,0.0,MAP2K3,Astrocytes,Microglia,22
2438,FAS,1.2610784980359828,0.0,IL1A,Astrocytes,Microglia,22
2441,PDGFA,1.3068266560958741,0.0,IL1A,Astrocytes,Microglia,22
2510,TLN1,0.11919978368444886,0.0,ITGA9,Astrocytes,Microglia,22
2519,LAMC1,0.07511904156291921,0.0,ITGA9,Astrocytes,Microglia,22
2804,SNCA,0.07174796590146466,0.0,PSMB9,Astrocytes,Microglia,22
3054,AGT,1.6741988416351723,0.0,MTOR,Astrocytes,Microglia,22
3082,AGT,2.191152366188723,0.0,SGK1,Astrocytes,Microglia,22
3217,AGT,1.655278725930366,0.0,SLC9A1,Astrocytes,Microglia,22
3256,AVP,0.2894221478941521,0.25,PLAU,Astrocytes,Microglia,22
4001,AVP,0.14952662777385525,1.0,RAMP2,Astrocytes,Microglia,22
4003,VIP,0.040025462051785685,0.995,RAMP2,Astrocytes,Microglia,22
4042,AVP,0.5448371770150472,0.0,GPR84,Astrocytes,Microglia,22
4044,VIP,0.4353360112929776,0.0,GPR84,Astrocytes,Microglia,22
4240,VIP,0.038261333258825,0.995,TLR3,Astrocytes,Microglia,22
4241,VCAN,0.03769395231747807,0.048,TLR3,Astrocytes,Microglia,22
820,PDGFA,0.14040449857241621,1.0,IGF1R,Astrocytes,Oligodendrocytes,22
1873,PDGFA,0.0752662262862998,1.0,FLT1,Astrocytes,Oligodendrocytes,22
2040,VIP,0.03016851602022006,1.0,F3,Astrocytes,Oligodendrocytes,22
2240,MYOC,0.041317276018114545,0.0,FZD7,Astrocytes,Oligodendrocytes,22
2241,SFRP5,0.17804183560218767,0.0,FZD7,Astrocytes,Oligodendrocytes,22
2364,TYK2,0.11788499432407905,0.108,PIK3R3,Astrocytes,Oligodendrocytes,22
2892,SLIT2,0.060718470360966614,0.101,CXCL12,Astrocytes,Oligodendrocytes,22
3064,AGT,1.6766975759612512,0.0,PLCB1,Astrocytes,Oligodendrocytes,22
3082,AGT,1.76895035458067,0.0,SGK1,Astrocytes,Oligodendrocytes,22
3417,TYK2,0.20399398493809154,0.0,FYN,Astrocytes,Oligodendrocytes,22
3723,GDF10,0.1103904309954416,0.0,ACVR2A,Astrocytes,Oligodendrocytes,22
3733,GDF10,0.1373649305212646,0.0,BMPR1A,Astrocytes,Oligodendrocytes,22
4023,VIP,0.052960187003529335,0.991,RAMP1,Astrocytes,Oligodendrocytes,22
4030,AVP,0.1427193030939806,1.0,ADCYAP1R1,Astrocytes,Oligodendrocytes,22
4032,VIP,0.03321813737191102,1.0,ADCYAP1R1,Astrocytes,Oligodendrocytes,22
229,IL15RA,0.047425487421640336,0.0,TYK2,Astrocytes,Neurons2,22
478,TLN1,0.3407520311218482,0.0,PRKCA,Astrocytes,Neurons2,22
486,SNCA,0.2860901408574567,0.0,PRKCA,Astrocytes,Neurons2,22
820,PDGFA,0.1925163400462784,0.976,IGF1R,Astrocytes,Neurons2,22
1251,TLN1,0.138103750606964,0.0,ITGB8,Astrocytes,Neurons2,22
1265,LAMC1,0.09402300848543435,0.0,ITGB8,Astrocytes,Neurons2,22
1613,AGT,1.6454793083964248,0.0,NOS3,Astrocytes,Neurons2,22
1617,VIP,0.028461915724883706,1.0,NOS3,Astrocytes,Neurons2,22
1746,VIP,0.1242131218869333,0.515,AR,Astrocytes,Neurons2,22
1873,PDGFA,0.07248269361757047,1.0,FLT1,Astrocytes,Neurons2,22
2115,CKLF,0.07607415968743686,0.0,LRP6,Astrocytes,Neurons2,22
2136,SFRP5,0.1883105551165067,0.0,FZD8,Astrocytes,Neurons2,22
2364,TYK2,0.27651307694739413,0.0,PIK3R3,Astrocytes,Neurons2,22
2510,TLN1,0.0837245878923106,0.0,ITGA9,Astrocytes,Neurons2,22
2519,LAMC1,0.03964384577078094,0.0,ITGA9,Astrocytes,Neurons2,22
2767,ZFP91,0.2095634238260641,0.0,MAP3K14,Astrocytes,Neurons2,22
2892,SLIT2,0.1537219079712331,0.0,CXCL12,Astrocytes,Neurons2,22
3141,ALCAM,0.361451209413811,0.0,NRP1,Astrocytes,Neurons2,22
3524,SNCA,0.06077304402435549,0.0,PRKCB,Astrocytes,Neurons2,22
3541,GDF10,0.13827802195411432,0.0,TGFBR1,Astrocytes,Neurons2,22
3678,GDF10,0.15656735608907155,0.0,BMPR2,Astrocytes,Neurons2,22
3706,GDF10,0.1134449809547313,0.0,BMPR1B,Astrocytes,Neurons2,22
3733,GDF10,0.13368715368015316,0.0,BMPR1A,Astrocytes,Neurons2,22
3988,OXT,0.14540723755873056,0.0,AVPR1A,Astrocytes,Neurons2,22
3989,AVP,0.20858414154306476,0.986,AVPR1A,Astrocytes,Neurons2,22
3990,VIP,0.09908297582099519,0.757,AVPR1A,Astrocytes,Neurons2,22
203,TNF,1.0637757498079783,0.0,MAPK8,Microglia,Ependymal,22
204,IL1B,0.5979461884664946,0.0,MAPK8,Microglia,Ependymal,22
209,EDN1,0.10011079524462141,0.019,MAPK8,Microglia,Ependymal,22
287,IGF1,0.06487272033385885,0.0,STAT3,Microglia,Ependymal,22
295,TNF,1.0856054807632411,0.0,STAT3,Microglia,Ependymal,22
302,OSM,0.20257074315827223,0.0,STAT3,Microglia,Ependymal,22
314,AGT,0.1536287125574905,0.712,STAT3,Microglia,Ependymal,22
488,IGF1,0.11257723361171734,0.0,PIK3CA,Microglia,Ependymal,22
501,HBEGF,0.32007911626378416,0.026,PIK3CA,Microglia,Ependymal,22
524,AGT,0.20133322583534902,0.466,PIK3CA,Microglia,Ependymal,22
578,VCAM1,0.16573105910617225,0.0,ITGB1,Microglia,Ependymal,22
593,LGALS3BP,0.19172761142956762,0.0,ITGB1,Microglia,Ependymal,22
872,AGT,0.1275349005189894,0.767,PRKCD,Microglia,Ependymal,22
874,CP,0.0384831253064316,0.35,PRKCD,Microglia,Ependymal,22
1010,IGF1,0.053864934133166606,0.0,CASP3,Microglia,Ependymal,22
1012,TNF,1.0745976945625488,0.0,CASP3,Microglia,Ependymal,22
1076,IL1A,1.2600845031088814,0.0,ITGA6,Microglia,Ependymal,22
1228,CSF1,0.11486838935294522,0.0,PAK1,Microglia,Ependymal,22
1229,TNF,1.0510744602349147,0.0,PAK1,Microglia,Ependymal,22
1230,IL1B,0.5852448988934311,0.0,PAK1,Microglia,Ependymal,22
1737,IGF1,0.03709589565090789,0.327,AR,Microglia,Ependymal,22
1744,GAS6,0.2374431010288825,0.0,AR,Microglia,Ependymal,22
1745,EDN1,0.0941637015169334,0.128,AR,Microglia,Ependymal,22
1749,IGF1,0.08323986784162574,0.0,IGF2R,Microglia,Ependymal,22
1883,IGF1,0.03827756993390573,0.0,VEGFA,Microglia,Ependymal,22
1884,CCL2,0.32478024162551233,0.0,VEGFA,Microglia,Ependymal,22
1886,CSF1,0.12280425948131853,0.0,VEGFA,Microglia,Ependymal,22
1888,IL1B,0.5931807690218045,0.0,VEGFA,Microglia,Ependymal,22
1898,DCN,0.04404753346827889,0.015,VEGFA,Microglia,Ependymal,22
2035,CCL2,0.3589697430302746,0.0,F3,Microglia,Ependymal,22
2037,TNF,1.0931998317680502,0.0,F3,Microglia,Ependymal,22
2038,OSM,0.21016509416308138,0.0,F3,Microglia,Ependymal,22
2817,OSM,0.18406302914749714,0.0,STAT6,Microglia,Ependymal,22
2818,BST2,0.1821299088158229,0.0,STAT6,Microglia,Ependymal,22
2823,TNF,1.0580005150218055,0.0,PLA2G6,Microglia,Ependymal,22
2824,IL1B,0.5921709536803219,0.0,PLA2G6,Microglia,Ependymal,22
2836,TNF,1.0718711571076756,0.0,CTSS,Microglia,Ependymal,22
2888,IL1A,1.2631199399278785,0.0,CXCL12,Microglia,Ependymal,22
2921,CXCL10,0.2783125414354902,0.0,ADRA2A,Microglia,Ependymal,22
2924,APLN,0.08777317464140788,0.0,ADRA2A,Microglia,Ependymal,22
2925,AGT,0.17381595668716812,0.554,ADRA2A,Microglia,Ependymal,22
2928,CXCL2,0.369989161253116,0.0,ADRA2A,Microglia,Ependymal,22
2934,MT-RNR2,2.0999220227611795,0.0,ADRA2A,Microglia,Ependymal,22
3062,CCL4,1.6975814665614997,0.0,PLCB1,Microglia,Ependymal,22
3064,AGT,0.12727538586928033,0.907,PLCB1,Microglia,Ependymal,22
3066,EDN1,0.09558719951167421,0.14,PLCB1,Microglia,Ependymal,22
3261,IL1A,1.3143658262636488,0.0,C3,Microglia,Ependymal,22
3313,TNF,1.098023588731065,0.0,CD83,Microglia,Ependymal,22
3528,GDF15,0.141014251833395,0.0,TGFBR2,Microglia,Ependymal,22
3590,TNF,1.063184794962828,0.0,NCOA3,Microglia,Ependymal,22
3597,TNF,1.1843756606111173,0.0,STK39,Microglia,Ependymal,22
3663,IL1B,0.6200216285181496,0.0,NR2C2,Microglia,Ependymal,22
3664,IL1B,0.675489833539223,0.986,PTGDS,Microglia,Ependymal,22
3769,HBEGF,0.24225728830451487,0.116,MOG,Microglia,Ependymal,22
3771,LIFR,0.06576076023538345,0.296,NEGR1,Microglia,Ependymal,22
3876,EDN1,0.2614251905009619,0.0,EDNRB,Microglia,Ependymal,22
3932,PTN,0.7426026612121917,0.0,NCL,Microglia,Ependymal,22
4141,EDN1,0.09703098562364496,0.022,ECE1,Microglia,Ependymal,22
4155,EDN1,0.08742765972519632,0.032,ADCY9,Microglia,Ependymal,22
3,CCL2,0.36186925837528017,0.0,JAK2,Microglia,NG2,22
12,IL1B,0.6302697857715723,0.0,JAK2,Microglia,NG2,22
17,LIFR,0.07624508717224271,0.0,JAK2,Microglia,NG2,22
24,EDN1,0.13243439254969908,0.001,JAK2,Microglia,NG2,22
29,IGF1,0.3153007341469057,0.0,PIK3R1,Microglia,NG2,22
42,HBEGF,0.5228026167989726,0.0,PIK3R1,Microglia,NG2,22
65,AGT,0.40405672637053736,0.011,PIK3R1,Microglia,NG2,22
804,GDF15,0.09164883748243485,0.0,ERBB3,Microglia,NG2,22
974,AGT,0.16898022357297005,0.573,PRKCE,Microglia,NG2,22
1010,IGF1,0.07584484512522102,0.0,CASP3,Microglia,NG2,22
1012,TNF,1.0965776055546033,0.0,CASP3,Microglia,NG2,22
1559,IGF1,1.2398096057615362,0.0,PDGFRA,Microglia,NG2,22
1737,IGF1,0.03616098289048577,0.386,AR,Microglia,NG2,22
1744,GAS6,0.23650818826846037,0.0,AR,Microglia,NG2,22
1745,EDN1,0.09322878875651129,0.118,AR,Microglia,NG2,22
1813,IGF1,0.10773359557790164,0.0,PLXNA3,Microglia,NG2,22
1869,IGF1,0.04480273992368378,0.002,FLT1,Microglia,NG2,22
2063,CCL2,0.32498747539090966,0.0,CX3CR1,Microglia,NG2,22
2065,CCL4,1.697546876615154,0.0,CX3CR1,Microglia,NG2,22
2066,CXCL10,0.23173738067125682,0.0,CX3CR1,Microglia,NG2,22
2069,CCL3,1.374431456948432,0.0,CX3CR1,Microglia,NG2,22
2070,CCL7,0.08427214488913737,0.0,CX3CR1,Microglia,NG2,22
2076,CXCL2,0.3234140004888826,0.0,CX3CR1,Microglia,NG2,22
2113,APOE,0.8384072070930804,0.937,LRP6,Microglia,NG2,22
2419,CXCL10,0.2433441150874633,0.0,MAP2K3,Microglia,NG2,22
2421,TNF,1.070824298544892,0.0,MAP2K3,Microglia,NG2,22
2422,IL1B,0.6049947372034082,0.0,MAP2K3,Microglia,NG2,22
2734,IL1A,1.2979916504842661,0.0,MAP3K1,Microglia,NG2,22
2735,TNF,1.0931725717689238,0.0,MAP3K1,Microglia,NG2,22
